Condition;File;Line number
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;50
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;52
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;53
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;54
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;55
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;57
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;58
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;59
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;60
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;61
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;62
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;63
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;64
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;65
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;67
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;68
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;70
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;71
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;73
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;74
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;76
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;77
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;79
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;80
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;82
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;83
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;84
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;85
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;86
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;88
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;89
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;90
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin_create.html;91
control-defaultactionselection;/opt/indico/src/indico/modules/users/forms.py;135
control-defaultactionselection;/opt/indico/src/indico/modules/users/forms.py;139
control-defaultactionselection;/opt/indico/src/indico/modules/users/forms.py;140
control-defaultactionselection;/opt/indico/src/indico/modules/users/forms.py;141
control-defaultactionselection;/opt/indico/src/indico/modules/users/forms.py;142
control-defaultactionselection;/opt/indico/src/indico/modules/users/forms.py;143
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;638
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;639
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;655
control-defaultactionselection;/opt/indico/src/indico/web/templates/forms/_form.html;536
control-defaultactionselection;/opt/indico/src/indico/web/templates/forms/_form.html;537
control-defaultactionselection;/opt/indico/src/indico/web/templates/forms/_form.html;538
control-defaultactionselection;/opt/indico/src/indico/web/templates/forms/_form.html;539
control-defaultactionselection;/usr/lib/python3.9/copy.py;155
control-defaultactionselection;/usr/lib/python3.9/copy.py;156
control-defaultactionselection;/usr/lib/python3.9/copy.py;159
control-defaultactionselection;/usr/lib/python3.9/copy.py;160
control-defaultactionselection;/usr/lib/python3.9/copy.py;161
control-defaultactionselection;/usr/lib/python3.9/copy.py;169
control-defaultactionselection;/usr/lib/python3.9/copy.py;172
control-defaultactionselection;/usr/lib/python3.9/copy.py;210
control-defaultactionselection;/usr/lib/python3.9/copy.py;213
control-defaultactionselection;/usr/lib/python3.9/copy.py;214
control-defaultactionselection;/usr/lib/python3.9/copy.py;215
control-defaultactionselection;/usr/lib/python3.9/copy.py;216
control-defaultactionselection;/usr/lib/python3.9/copy.py;217
control-defaultactionselection;/usr/lib/python3.9/copy.py;218
control-defaultactionselection;/usr/lib/python3.9/copy.py;219
control-defaultactionselection;/usr/lib/python3.9/copy.py;220
control-defaultactionselection;/usr/lib/python3.9/copy.py;222
control-defaultactionselection;/usr/lib/python3.9/copy.py;223
control-defaultactionselection;/usr/lib/python3.9/copy.py;263
control-defaultactionselection;/usr/lib/python3.9/copy.py;266
control-defaultactionselection;/usr/lib/python3.9/copy.py;270
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;1
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;2
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;4
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;5
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;6
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;7
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;8
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;10
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;11
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;13
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;14
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;15
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;16
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;17
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;18
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;20
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;21
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;23
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;24
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;26
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;27
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;28
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;30
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;31
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;32
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;33
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;34
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;36
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;37
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;39
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;41
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;42
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;43
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;44
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;45
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;47
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;48
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;49
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;50
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;51
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;53
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;54
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;55
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;56
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;57
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;58
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;59
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;60
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;61
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;63
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;64
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;66
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;67
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;69
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;70
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;71
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;72
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;74
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;75
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;77
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;78
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;80
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;81
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;82
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;83
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;84
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;86
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;87
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;88
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/templates/app_new.html;89
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/controllers.py;173
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/controllers.py;174
control-defaultactionselection;/opt/indico/src/indico/modules/oauth/controllers.py;182
control-defaultactionselection;/opt/indico/src/indico/modules/events/__init__.py;246
control-defaultactionselection;/opt/indico/src/indico/modules/events/__init__.py;247
control-defaultactionselection;/opt/indico/src/indico/modules/events/__init__.py;276
control-defaultactionselection;/opt/indico/src/indico/modules/events/__init__.py;277
control-defaultactionselection;/opt/indico/src/indico/modules/announcement/__init__.py;104
control-defaultactionselection;/opt/indico/src/indico/modules/announcement/__init__.py;107
control-defaultactionselection;/opt/indico/src/indico/modules/announcement/__init__.py;108
control-defaultactionselection;/opt/indico/src/indico/util/passwords.py;123
control-defaultactionselection;/opt/indico/src/indico/util/passwords.py;126
control-defaultactionselection;/opt/indico/src/indico/util/passwords.py;133
control-defaultactionselection;/opt/indico/src/indico/util/passwords.py;134
control-defaultactionselection;/opt/indico/src/indico/modules/users/util.py;298
control-defaultactionselection;/opt/indico/src/indico/modules/users/util.py;299
control-defaultactionselection;/opt/indico/src/indico/modules/users/util.py;300
control-defaultactionselection;/opt/indico/src/indico/modules/users/util.py;301
control-defaultactionselection;/opt/indico/src/indico/modules/users/util.py;302
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;813
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;814
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;821
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;822
control-defaultactionselection;/opt/indico/src/indico/util/caching.py;364
control-defaultactionselection;/opt/indico/src/indico/util/caching.py;469
control-defaultactionselection;/opt/indico/src/indico/util/caching.py;470
control-defaultactionselection;/opt/indico/src/indico/util/caching.py;471
control-defaultactionselection;/usr/lib/python3.9/enum.py;123
control-defaultactionselection;/usr/lib/python3.9/enum.py;126
control-defaultactionselection;/usr/lib/python3.9/enum.py;127
control-defaultactionselection;/usr/lib/python3.9/enum.py;128
control-defaultactionselection;/usr/lib/python3.9/enum.py;129
control-defaultactionselection;/usr/lib/python3.9/enum.py;133
control-defaultactionselection;/usr/lib/python3.9/enum.py;134
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin.html;150
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin.html;151
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin.html;153
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin.html;154
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin.html;155
control-defaultactionselection;/opt/indico/src/indico/modules/users/templates/users_admin.html;204
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;584
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;585
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;586
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;587
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;588
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;589
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;590
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;591
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;592
control-defaultactionselection;/opt/indico/src/indico/modules/users/controllers.py;614
control-defaultactionselection;/opt/indico/src/indico/modules/users/util.py;287
control-defaultactionselection;/opt/indico/src/indico/modules/networks/fields.py;54
control-defaultactionselection;/opt/indico/src/indico/modules/networks/models/networks.py;77
control-defaultactionselection;/opt/indico/src/indico/modules/networks/models/networks.py;96
control-defaultactionselection;/opt/indico/src/indico/modules/networks/controllers.py;40
control-defaultactionselection;/opt/indico/src/indico/modules/networks/controllers.py;41
control-defaultactionselection;/opt/indico/src/indico/modules/networks/controllers.py;42
control-defaultactionselection;/opt/indico/src/indico/modules/networks/controllers.py;43
control-defaultactionselection;/opt/indico/src/indico/modules/networks/controllers.py;44
control-defaultactionselection;/opt/indico/src/indico/modules/networks/controllers.py;45
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;41
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;42
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;43
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;44
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;46
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;49
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;50
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;51
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;52
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;53
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;54
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;56
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;58
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;59
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;60
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;61
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;86
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;87
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;89
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;132
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;133
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;135
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;136
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;138
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;139
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;140
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;141
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;143
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;144
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;146
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;147
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;148
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;149
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;151
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;221
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;222
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;224
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;225
control-defaultactionselection;/opt/indico/src/indico/modules/networks/templates/networks.html;226
control-defaultactionselection;/opt/indico/src/indico/util/string.py;376
control-defaultactionselection;/opt/indico/src/indico/util/string.py;378
control-defaultactionselection;/opt/indico/src/indico/util/string.py;381
control-defaultactionselection;/usr/lib/python3.9/http/client.py;391
control-defaultactionselection;/usr/lib/python3.9/http/client.py;1386
control-defaultactionselection;/usr/lib/python3.9/socket.py;491
control-defaultactionselection;/opt/indico/src/indico/modules/legal/__init__.py;123
control-defaultactionselection;/opt/indico/src/indico/modules/legal/__init__.py;126
control-defaultactionselection;/opt/indico/src/indico/modules/legal/__init__.py;127
control-defaultactionselection;/opt/indico/src/indico/modules/legal/__init__.py;128
control-defaultactionselection;/opt/indico/src/indico/modules/legal/__init__.py;129
control-defaultactionselection;/opt/indico/src/indico/modules/legal/__init__.py;133
control-defaultactionselection;/opt/indico/src/indico/modules/legal/__init__.py;134
control-customactionselection;/opt/indico/src/indico/modules/groups/forms.py;33
control-customactionselection;/opt/indico/src/indico/modules/groups/forms.py;34
control-customactionselection;/opt/indico/src/indico/modules/groups/forms.py;36
control-customactionselection;/opt/indico/src/indico/modules/groups/models/groups.py;61
control-customactionselection;/opt/indico/src/indico/modules/groups/models/groups.py;62
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;88
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;89
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;90
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;92
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;93
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;94
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;95
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;96
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;97
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;99
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;101
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;102
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;103
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;104
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;106
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;107
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;109
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;116
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;117
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;243
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;244
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;246
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;247
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;248
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/groups.html;256
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;54
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;55
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;56
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;66
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;67
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;70
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;72
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;74
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;81
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;82
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;83
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;114
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;115
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;116
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;117
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;120
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;121
control-customactionselection;/opt/indico/src/indico/modules/groups/controllers.py;122
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;42
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;43
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;44
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;49
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;51
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;52
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;109
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;128
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;132
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;137
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;141
control-customactionselection;/opt/indico/src/indico/modules/groups/core.py;153
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;1
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;2
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;4
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;5
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;6
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;7
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;8
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;10
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;11
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;13
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;14
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;15
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;16
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;17
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;18
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;20
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;21
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;22
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;24
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;25
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;26
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;27
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;28
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;30
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;31
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;33
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;35
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;36
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;37
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;38
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;39
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;41
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;42
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;43
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;45
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;46
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;47
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;48
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;50
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;51
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;52
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;53
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;54
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;56
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;57
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;58
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;59
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;60
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;61
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;62
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;63
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;69
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;70
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;72
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;73
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;74
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;75
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;76
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;77
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;78
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;79
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;80
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;81
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;82
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;83
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;84
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;85
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;86
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;87
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;88
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;90
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;91
control-customactionselection;/opt/indico/src/indico/modules/groups/templates/group_details.html;92
